company,country,category,phrase,count
Marshmallow,United Kingdom,maturity__augmented,scaling,14
Marshmallow,United Kingdom,maturity__augmented,use cases,1
Marshmallow,United Kingdom,maturity__augmented,expanding,1
Marshmallow,United Kingdom,maturity__augmented,scale up,1
Marshmallow,United Kingdom,maturity__augmented,deployed across,1
Marshmallow,United Kingdom,maturity__augmented,expansion,1
Marshmallow,United Kingdom,maturity__frontier,end-to-end,4
Marshmallow,United Kingdom,maturity__frontier,end to end,2
Marshmallow,United Kingdom,maturity__frontier,embedded,1
Marshmallow,United Kingdom,role_evolution__ai_role_titles,data scientists,5
Marshmallow,United Kingdom,role_evolution__ai_role_titles,data scientist,3
Marshmallow,United Kingdom,role_evolution__ai_role_titles,mlops,2
Marshmallow,United Kingdom,role_evolution__ai_role_titles,senior data scientist,1
Marshmallow,United Kingdom,role_evolution__oversight_language,escalate,4
Marshmallow,United Kingdom,role_evolution__oversight_language,escalation,1
Marshmallow,United Kingdom,role_evolution__reskilling_culture,continuous learning,1
Marshmallow,United Kingdom,role_evolution__reskilling_culture,learning and development,1
Marshmallow,United Kingdom,tech_stack__agentic_platform,claude,1
Marshmallow,United Kingdom,tech_stack__connectors,integration,4
Marshmallow,United Kingdom,tech_stack__connectors,apis,2
Munich Re,Germany,agentic,decision support,1
Munich Re,Germany,agentic,ai,1
Munich Re,Germany,automation_not_agentic,automation,2
Munich Re,Germany,governance__governance_terms,fairness,2
Munich Re,Germany,maturity__assisted,assessment,2
Munich Re,Germany,maturity__assisted,early stage,1
Munich Re,Germany,maturity__assisted,evaluating,1
Munich Re,Germany,maturity__assisted,evaluation,1
Munich Re,Germany,maturity__assisted,investigate,1
Munich Re,Germany,maturity__assisted,exploring,1
Munich Re,Germany,maturity__assisted,testing,1
Munich Re,Germany,maturity__augmented,expand,1
Munich Re,Germany,maturity__frontier,end-to-end,1
Munich Re,Germany,role_evolution__reskilling_culture,continuous learning,4
Munich Re,Germany,tech_stack__agentic_platform,databricks,2
Munich Re,Germany,tech_stack__connectors,integrated,1
Munich Re,United Kingdom,automation_not_agentic,ai,1
Munich Re,United Kingdom,maturity__frontier,end-to-end,2
Munich Re,United Kingdom,role_evolution__oversight_language,escalation,3
Munich Re,United Kingdom,role_evolution__oversight_language,escalate,1
Munich Re,United Kingdom,role_evolution__reskilling_culture,new ways of working,1
NN Group,Netherlands,agentic,ai,30
NN Group,Netherlands,agentic,genai,11
NN Group,Netherlands,agentic,agentic,9
NN Group,Netherlands,agentic,copilot,7
NN Group,Netherlands,agentic,agentic ai,5
NN Group,Netherlands,agentic,generative ai,4
NN Group,Netherlands,agentic,ml,4
NN Group,Netherlands,agentic,ai agents,3
NN Group,Netherlands,agentic,digital employee,2
NN Group,Netherlands,agentic,automation,2
NN Group,Netherlands,agentic,chatbot,1
NN Group,Netherlands,agentic,intelligent automation,1
NN Group,Netherlands,automation_not_agentic,ai,75
NN Group,Netherlands,automation_not_agentic,automation,37
NN Group,Netherlands,automation_not_agentic,automated,12
NN Group,Netherlands,automation_not_agentic,automate,10
NN Group,Netherlands,automation_not_agentic,ml,7
NN Group,Netherlands,automation_not_agentic,automating,5
NN Group,Netherlands,automation_not_agentic,machine learning,3
NN Group,Netherlands,automation_not_agentic,artificial intelligence,2
NN Group,Netherlands,automation_not_agentic,chatbot,2
NN Group,Netherlands,automation_not_agentic,ocr,1
NN Group,Netherlands,governance__governance_terms,data governance,16
NN Group,Netherlands,governance__governance_terms,transparency,2
NN Group,Netherlands,governance__governance_terms,gdpr,2
NN Group,Netherlands,governance__governance_terms,responsible ai,1
NN Group,Netherlands,maturity__assisted,testing,50
NN Group,Netherlands,maturity__assisted,evaluation,6
NN Group,Netherlands,maturity__assisted,investigate,5
NN Group,Netherlands,maturity__assisted,investigating,3
NN Group,Netherlands,maturity__assisted,explore,3
NN Group,Netherlands,maturity__assisted,exploring,3
NN Group,Netherlands,maturity__assisted,assess,2
NN Group,Netherlands,maturity__assisted,experimentation,1
NN Group,Netherlands,maturity__assisted,assessment,1
NN Group,Netherlands,maturity__assisted,evaluating,1
NN Group,Netherlands,maturity__augmented,copilot,8
NN Group,Netherlands,maturity__augmented,use cases,3
NN Group,Netherlands,maturity__augmented,augmented,3
NN Group,Netherlands,maturity__augmented,scaling,2
NN Group,Netherlands,maturity__augmented,assisting,2
NN Group,Netherlands,maturity__augmented,expand,2
NN Group,Netherlands,maturity__augmented,expansion,1
NN Group,Netherlands,maturity__augmented,ai-augmented,1
NN Group,Netherlands,maturity__frontier,end-to-end,16
NN Group,Netherlands,maturity__frontier,embedded,3
NN Group,Netherlands,maturity__frontier,autonomous,2
NN Group,Netherlands,maturity__frontier,end to end,1
NN Group,Netherlands,role_evolution__ai_role_titles,data engineers,8
NN Group,Netherlands,role_evolution__ai_role_titles,mlops,8
NN Group,Netherlands,role_evolution__ai_role_titles,data scientists,5
NN Group,Netherlands,role_evolution__ai_role_titles,mlops engineer,4
NN Group,Netherlands,role_evolution__ai_role_titles,ai engineers,4
NN Group,Netherlands,role_evolution__ai_role_titles,genai engineer,3
NN Group,Netherlands,role_evolution__ai_role_titles,automation engineer,2
NN Group,Netherlands,role_evolution__ai_role_titles,data scientist,1
NN Group,Netherlands,role_evolution__ai_role_titles,data engineer,1
NN Group,Netherlands,role_evolution__ai_role_titles,ai engineer,1
NN Group,Netherlands,role_evolution__ai_role_titles,llm engineer,1
NN Group,Netherlands,role_evolution__oversight_language,guardrails,3
NN Group,Netherlands,role_evolution__oversight_language,escalate,2
NN Group,Netherlands,role_evolution__reskilling_culture,continuous learning,4
NN Group,Netherlands,role_evolution__reskilling_culture,change management,3
NN Group,Netherlands,role_evolution__reskilling_culture,data literacy,1
NN Group,Netherlands,role_evolution__reskilling_culture,ai enablement,1
NN Group,Netherlands,tech_stack__agentic_platform,databricks,25
NN Group,Netherlands,tech_stack__agentic_platform,copilot,8
NN Group,Netherlands,tech_stack__agentic_platform,langchain,6
NN Group,Netherlands,tech_stack__agentic_platform,langgraph,5
NN Group,Netherlands,tech_stack__agentic_platform,azure ai,3
NN Group,Netherlands,tech_stack__agentic_platform,github copilot,2
NN Group,Netherlands,tech_stack__agentic_platform,openai,1
NN Group,Netherlands,tech_stack__connectors,api,43
NN Group,Netherlands,tech_stack__connectors,integration,36
NN Group,Netherlands,tech_stack__connectors,apis,32
NN Group,Netherlands,tech_stack__connectors,integrations,12
NN Group,Netherlands,tech_stack__connectors,integrated,4
NN Group,Netherlands,tech_stack__connectors,orchestration,2
NN Group,Netherlands,tech_stack__connectors,microservices,2
NN Group,Netherlands,tech_stack__connectors,rest api,1
NN Group,Netherlands,tech_stack__connectors,event-driven,1
NN Group,Netherlands,tech_stack__core_systems,tia,11
NN Group,Netherlands,tech_stack__core_systems,policy administration,4
NN Group,Netherlands,tech_stack__core_systems,sapiens,1
NN Group,Netherlands,tech_stack__governance_layer,observability,5
Neodigital,Germany,automation_not_agentic,automatisierung,2
Neodigital,Germany,automation_not_agentic,ki,1
Neodigital,Germany,maturity__frontier,end-to-end,2
Sampo,Denmark,automation_not_agentic,automation,4
Sampo,Denmark,automation_not_agentic,automated,1
Sampo,Denmark,maturity__assisted,testing,1
Sampo,Denmark,maturity__frontier,at scale,1
Sampo,Denmark,maturity__frontier,embedded,1
Sampo,Denmark,tech_stack__connectors,integration,1
Sampo,Denmark,tech_stack__connectors,api,1
Sampo,Denmark,tech_stack__core_systems,guidewire,1
Sampo,Estonia,role_evolution__reskilling_culture,new ways of working,1
Sampo,Estonia,tech_stack__connectors,integrations,2
Sampo,Finland,automation_not_agentic,ki,2
Sampo,Finland,tech_stack__core_systems,tia,3
Sampo,Latvia,tech_stack__connectors,integration,1
Sampo,Lithuania,role_evolution__ai_role_titles,data scientists,1
Sampo,Sweden,agentic,ai,9
Sampo,Sweden,agentic,agentic,2
Sampo,Sweden,agentic,automation,2
Sampo,Sweden,agentic,copilot,2
Sampo,Sweden,agentic,agentic automation,1
Sampo,Sweden,agentic,ai agents,1
Sampo,Sweden,agentic,automate,1
Sampo,Sweden,automation_not_agentic,ai,19
Sampo,Sweden,automation_not_agentic,automation,8
Sampo,Sweden,automation_not_agentic,automatisering,2
Sampo,Sweden,automation_not_agentic,ki,2
Sampo,Sweden,automation_not_agentic,artificial intelligence,1
Sampo,Sweden,automation_not_agentic,automated,1
Sampo,Sweden,maturity__assisted,testing,1
Sampo,Sweden,maturity__assisted,exploring,1
Sampo,Sweden,maturity__assisted,evaluate,1
Sampo,Sweden,maturity__augmented,expanding,2
Sampo,Sweden,maturity__augmented,copilot,2
Sampo,Sweden,maturity__augmented,expand,2
Sampo,Sweden,maturity__augmented,use cases,1
Sampo,Sweden,maturity__frontier,end-to-end,7
Sampo,Sweden,maturity__frontier,at scale,4
Sampo,Sweden,role_evolution__ai_role_titles,data scientists,1
Sampo,Sweden,role_evolution__ai_role_titles,ai specialists,1
Sampo,Sweden,role_evolution__oversight_language,guardrails,1
Sampo,Sweden,role_evolution__reskilling_culture,continuous learning,3
Sampo,Sweden,role_evolution__reskilling_culture,ai adoption,3
Sampo,Sweden,role_evolution__reskilling_culture,change management,2
Sampo,Sweden,role_evolution__reskilling_culture,skilling,1
Sampo,Sweden,role_evolution__reskilling_culture,upskill,1
Sampo,Sweden,tech_stack__agentic_platform,databricks,2
Sampo,Sweden,tech_stack__agentic_platform,copilot,2
Sampo,Sweden,tech_stack__agentic_platform,microsoft copilot,1
Sampo,Sweden,tech_stack__agentic_platform,github copilot,1
Sampo,Sweden,tech_stack__connectors,integrations,9
Sampo,Sweden,tech_stack__connectors,integration,9
Sampo,Sweden,tech_stack__connectors,apis,6
Sampo,Sweden,tech_stack__connectors,low-code,5
Sampo,Sweden,tech_stack__connectors,api,1
Sampo,Sweden,tech_stack__connectors,low code,1
Sampo,Sweden,tech_stack__connectors,no-code,1
Sampo,Sweden,tech_stack__core_systems,guidewire,7
Sampo,Sweden,tech_stack__core_systems,core systems,6
Sampo,Sweden,tech_stack__core_systems,tia,3
Sampo,Sweden,tech_stack__governance_layer,observability,1
Swiss Re,France,automation_not_agentic,ai,4
Swiss Re,France,governance__governance_terms,data privacy,2
Swiss Re,France,maturity__assisted,evaluation,2
Swiss Re,France,maturity__assisted,assessing,1
Swiss Re,France,maturity__assisted,evaluate,1
Swiss Re,France,maturity__assisted,assess,1
Swiss Re,France,role_evolution__reskilling_culture,continuous learning,1
Swiss Re,France,tech_stack__connectors,integrated,1
Swiss Re,Germany,automation_not_agentic,ai,20
Swiss Re,Germany,automation_not_agentic,ki,4
Swiss Re,Germany,automation_not_agentic,automatisierung,2
Swiss Re,Germany,governance__governance_terms,data privacy,10
Swiss Re,Germany,maturity__assisted,evaluation,13
Swiss Re,Germany,maturity__assisted,assessment,3
Swiss Re,Germany,maturity__assisted,assess,1
Swiss Re,Germany,maturity__frontier,end-to-end,1
Swiss Re,Germany,role_evolution__oversight_language,escalation,1
Swiss Re,Germany,role_evolution__oversight_language,supervision,1
Swiss Re,Italy,automation_not_agentic,ai,4
Swiss Re,Italy,governance__governance_terms,data privacy,2
Swiss Re,Italy,maturity__assisted,evaluation,3
Swiss Re,Italy,maturity__assisted,assessment,2
Swiss Re,Italy,maturity__assisted,evaluating,1
Swiss Re,Italy,maturity__assisted,evaluate,1
Swiss Re,Italy,maturity__augmented,expand,1
Swiss Re,Italy,maturity__frontier,end-to-end,2
Swiss Re,Italy,role_evolution__reskilling_culture,continuous learning,1
Swiss Re,Luxembourg,automation_not_agentic,automation,7
Swiss Re,Luxembourg,automation_not_agentic,ai,7
Swiss Re,Luxembourg,governance__governance_terms,data privacy,2
Swiss Re,Luxembourg,governance__governance_terms,data governance,1
Swiss Re,Luxembourg,maturity__assisted,evaluation,2
Swiss Re,Luxembourg,maturity__assisted,testing,2
Swiss Re,Luxembourg,maturity__augmented,assisting,1
Swiss Re,Slovakia,agentic,ai,32
Swiss Re,Slovakia,agentic,agentic,14
Swiss Re,Slovakia,agentic,genai,7
Swiss Re,Slovakia,agentic,generative ai,5
Swiss Re,Slovakia,agentic,agentic systems,4
Swiss Re,Slovakia,agentic,automation,3
Swiss Re,Slovakia,agentic,gen ai,3
Swiss Re,Slovakia,agentic,intelligent automation,2
Swiss Re,Slovakia,agentic,large language models,2
Swiss Re,Slovakia,agentic,ai agents,2
Swiss Re,Slovakia,agentic,decision support,1
Swiss Re,Slovakia,agentic,copilots,1
Swiss Re,Slovakia,agentic,automated,1
Swiss Re,Slovakia,agentic,machine learning,1
Swiss Re,Slovakia,agentic,nlp,1
Swiss Re,Slovakia,automation_not_agentic,ai,201
Swiss Re,Slovakia,automation_not_agentic,automation,28
Swiss Re,Slovakia,automation_not_agentic,automated,10
Swiss Re,Slovakia,automation_not_agentic,ml,6
Swiss Re,Slovakia,automation_not_agentic,workflow automation,4
Swiss Re,Slovakia,automation_not_agentic,automate,3
Swiss Re,Slovakia,automation_not_agentic,machine learning,2
Swiss Re,Slovakia,automation_not_agentic,macro,2
Swiss Re,Slovakia,automation_not_agentic,automating,1
Swiss Re,Slovakia,automation_not_agentic,intelligent automation,1
Swiss Re,Slovakia,automation_not_agentic,artificial intelligence,1
Swiss Re,Slovakia,governance__governance_terms,data privacy,72
Swiss Re,Slovakia,governance__governance_terms,transparency,10
Swiss Re,Slovakia,governance__governance_terms,data governance,10
Swiss Re,Slovakia,governance__governance_terms,ai governance,6
Swiss Re,Slovakia,governance__governance_terms,responsible ai,4
Swiss Re,Slovakia,governance__governance_terms,ai principles,2
Swiss Re,Slovakia,governance__governance_terms,model risk management,1
Swiss Re,Slovakia,governance__governance_terms,model risk,1
Swiss Re,Slovakia,governance__governance_terms,ai ethics,1
Swiss Re,Slovakia,governance__governance_terms,auditability,1
Swiss Re,Slovakia,governance__governance_terms,eu ai act,1
Swiss Re,Slovakia,governance__governance_terms,fairness,1
Swiss Re,Slovakia,governance__governance_terms,ai risk,1
Swiss Re,Slovakia,governance__governance_terms,ai act,1
Swiss Re,Slovakia,governance__governance_terms,explainability,1
Swiss Re,Slovakia,maturity__assisted,evaluation,74
Swiss Re,Slovakia,maturity__assisted,testing,26
Swiss Re,Slovakia,maturity__assisted,assess,8
Swiss Re,Slovakia,maturity__assisted,evaluate,6
Swiss Re,Slovakia,maturity__assisted,explore,5
Swiss Re,Slovakia,maturity__assisted,assessment,4
Swiss Re,Slovakia,maturity__assisted,evaluating,3
Swiss Re,Slovakia,maturity__assisted,investigate,2
Swiss Re,Slovakia,maturity__assisted,exploring,2
Swiss Re,Slovakia,maturity__assisted,investigating,1
Swiss Re,Slovakia,maturity__assisted,experimentation,1
Swiss Re,Slovakia,maturity__augmented,use cases,8
Swiss Re,Slovakia,maturity__augmented,augmented,3
Swiss Re,Slovakia,maturity__augmented,assists,1
Swiss Re,Slovakia,maturity__augmented,ai-augmented,1
Swiss Re,Slovakia,maturity__augmented,copilots,1
Swiss Re,Slovakia,maturity__augmented,expand,1
Swiss Re,Slovakia,maturity__augmented,scaling,1
Swiss Re,Slovakia,maturity__frontier,end-to-end,45
Swiss Re,Slovakia,maturity__frontier,enterprise-wide,6
Swiss Re,Slovakia,maturity__frontier,at scale,3
Swiss Re,Slovakia,maturity__frontier,embedded,3
Swiss Re,Slovakia,maturity__frontier,embedded across,1
Swiss Re,Slovakia,maturity__frontier,end to end,1
Swiss Re,Slovakia,role_evolution__ai_role_titles,data engineers,4
Swiss Re,Slovakia,role_evolution__ai_role_titles,data engineer,3
Swiss Re,Slovakia,role_evolution__ai_role_titles,data scientists,2
Swiss Re,Slovakia,role_evolution__ai_role_titles,mlops,2
Swiss Re,Slovakia,role_evolution__ai_role_titles,ml engineers,1
Swiss Re,Slovakia,role_evolution__oversight_language,guardrails,4
Swiss Re,Slovakia,role_evolution__oversight_language,escalations,4
Swiss Re,Slovakia,role_evolution__oversight_language,supervision,2
Swiss Re,Slovakia,role_evolution__oversight_language,exception handling,1
Swiss Re,Slovakia,role_evolution__oversight_language,escalation,1
Swiss Re,Slovakia,role_evolution__oversight_language,escalate,1
Swiss Re,Slovakia,role_evolution__reskilling_culture,continuous learning,9
Swiss Re,Slovakia,role_evolution__reskilling_culture,change management,9
Swiss Re,Slovakia,role_evolution__reskilling_culture,data literacy,8
Swiss Re,Slovakia,role_evolution__reskilling_culture,learning and development,4
Swiss Re,Slovakia,role_evolution__reskilling_culture,ai adoption,1
Swiss Re,Slovakia,role_evolution__reskilling_culture,capability building,1
Swiss Re,Slovakia,role_evolution__reskilling_culture,upskilling,1
Swiss Re,Slovakia,tech_stack__agentic_platform,palantir foundry,14
Swiss Re,Slovakia,tech_stack__agentic_platform,palantir,14
Swiss Re,Slovakia,tech_stack__agentic_platform,databricks,5
Swiss Re,Slovakia,tech_stack__agentic_platform,claude,2
Swiss Re,Slovakia,tech_stack__agentic_platform,azure ai,1
Swiss Re,Slovakia,tech_stack__connectors,integration,25
Swiss Re,Slovakia,tech_stack__connectors,apis,8
Swiss Re,Slovakia,tech_stack__connectors,integrations,8
Swiss Re,Slovakia,tech_stack__connectors,data pipelines,5
Swiss Re,Slovakia,tech_stack__connectors,api,5
Swiss Re,Slovakia,tech_stack__connectors,orchestration,3
Swiss Re,Slovakia,tech_stack__connectors,event-driven,1
Swiss Re,Slovakia,tech_stack__connectors,integrated,1
Swiss Re,Slovakia,tech_stack__connectors,connector,1
Swiss Re,Slovakia,tech_stack__connectors,workflow orchestration,1
Swiss Re,Slovakia,tech_stack__connectors,middleware,1
Swiss Re,Slovakia,tech_stack__connectors,data pipeline,1
Swiss Re,Slovakia,tech_stack__core_systems,policy administration,5
Swiss Re,Slovakia,tech_stack__governance_layer,observability,2
Swiss Re,Slovakia,tech_stack__governance_layer,red teaming,1
Swiss Re,Slovakia,tech_stack__governance_layer,model monitoring,1
Swiss Re,Spain,agentic,ai,8
Swiss Re,Spain,agentic,agentic,5
Swiss Re,Spain,agentic,copilot,5
Swiss Re,Spain,agentic,genai,2
Swiss Re,Spain,agentic,nlp,1
Swiss Re,Spain,agentic,agentic ai,1
Swiss Re,Spain,automation_not_agentic,ai,52
Swiss Re,Spain,automation_not_agentic,automation,9
Swiss Re,Spain,automation_not_agentic,automated,2
Swiss Re,Spain,automation_not_agentic,machine learning,1
Swiss Re,Spain,automation_not_agentic,ocr,1
Swiss Re,Spain,automation_not_agentic,ml,1
Swiss Re,Spain,automation_not_agentic,automating,1
Swiss Re,Spain,governance__governance_terms,data privacy,19
Swiss Re,Spain,governance__governance_terms,eu ai act,2
Swiss Re,Spain,governance__governance_terms,ai act,2
Swiss Re,Spain,governance__governance_terms,gdpr,2
Swiss Re,Spain,maturity__assisted,evaluation,19
Swiss Re,Spain,maturity__assisted,testing,15
Swiss Re,Spain,maturity__assisted,assess,7
Swiss Re,Spain,maturity__assisted,assessment,3
Swiss Re,Spain,maturity__assisted,assessing,3
Swiss Re,Spain,maturity__assisted,evaluating,2
Swiss Re,Spain,maturity__assisted,exploration,1
Swiss Re,Spain,maturity__assisted,evaluate,1
Swiss Re,Spain,maturity__assisted,experimentation,1
Swiss Re,Spain,maturity__assisted,exploring,1
Swiss Re,Spain,maturity__assisted,explore,1
Swiss Re,Spain,maturity__augmented,copilot,5
Swiss Re,Spain,maturity__augmented,use cases,2
Swiss Re,Spain,maturity__augmented,scaling,2
Swiss Re,Spain,maturity__augmented,expand,1
Swiss Re,Spain,maturity__frontier,end-to-end,12
Swiss Re,Spain,maturity__frontier,embedded,3
Swiss Re,Spain,maturity__frontier,at scale,2
Swiss Re,Spain,maturity__frontier,embedded across,1
Swiss Re,Spain,role_evolution__ai_role_titles,automation engineers,1
Swiss Re,Spain,role_evolution__ai_role_titles,ai architect,1
Swiss Re,Spain,role_evolution__oversight_language,guardrails,1
Swiss Re,Spain,role_evolution__oversight_language,escalation,1
Swiss Re,Spain,role_evolution__oversight_language,exception handling,1
Swiss Re,Spain,role_evolution__reskilling_culture,future of work,1
Swiss Re,Spain,role_evolution__reskilling_culture,upskill,1
Swiss Re,Spain,role_evolution__reskilling_culture,continuous learning,1
Swiss Re,Spain,tech_stack__agentic_platform,copilot,5
Swiss Re,Spain,tech_stack__agentic_platform,microsoft copilot,2
Swiss Re,Spain,tech_stack__agentic_platform,palantir foundry,2
Swiss Re,Spain,tech_stack__agentic_platform,palantir,2
Swiss Re,Spain,tech_stack__agentic_platform,databricks,1
Swiss Re,Spain,tech_stack__connectors,integration,17
Swiss Re,Spain,tech_stack__connectors,api,5
Swiss Re,Spain,tech_stack__connectors,kafka,3
Swiss Re,Spain,tech_stack__connectors,integrations,3
Swiss Re,Spain,tech_stack__connectors,orchestration,2
Swiss Re,Spain,tech_stack__connectors,microservice,2
Swiss Re,Spain,tech_stack__connectors,apis,1
Swiss Re,Spain,tech_stack__connectors,microservices,1
Swiss Re,Spain,tech_stack__connectors,event-driven,1
Swiss Re,Spain,tech_stack__connectors,integrated,1
Swiss Re,Spain,tech_stack__governance_layer,observability,2
Swiss Re,United Kingdom,automation_not_agentic,ai,37
Swiss Re,United Kingdom,automation_not_agentic,automate,2
Swiss Re,United Kingdom,governance__governance_terms,data privacy,18
Swiss Re,United Kingdom,governance__governance_terms,transparency,1
Swiss Re,United Kingdom,maturity__assisted,evaluation,18
Swiss Re,United Kingdom,maturity__assisted,assess,5
Swiss Re,United Kingdom,maturity__assisted,assessing,3
Swiss Re,United Kingdom,maturity__assisted,evaluate,3
Swiss Re,United Kingdom,maturity__assisted,exploring,1
Swiss Re,United Kingdom,maturity__assisted,beginning to,1
Swiss Re,United Kingdom,maturity__assisted,evaluating,1
Swiss Re,United Kingdom,maturity__assisted,investigate,1
Swiss Re,United Kingdom,maturity__augmented,expand,2
Swiss Re,United Kingdom,maturity__frontier,end-to-end,5
Swiss Re,United Kingdom,role_evolution__oversight_language,escalation,1
Swiss Re,United Kingdom,role_evolution__reskilling_culture,continuous learning,2
Swiss Re,United Kingdom,role_evolution__reskilling_culture,change management,1
Swiss Re,United Kingdom,tech_stack__connectors,connector,1
Swiss Re,United Kingdom,tech_stack__connectors,integrated,1
Talanx,Germany,agentic,ai,14
Talanx,Germany,agentic,copilot,11
Talanx,Germany,agentic,agentic,7
Talanx,Germany,agentic,ki,7
Talanx,Germany,agentic,automate,3
Talanx,Germany,agentic,genai,2
Talanx,Germany,agentic,automatisierung,2
Talanx,Germany,agentic,decision support,1
Talanx,Germany,agentic,algorithmic,1
Talanx,Germany,agentic,generative ai,1
Talanx,Germany,agentic,copilots,1
Talanx,Germany,agentic,chatbots,1
Talanx,Germany,agentic,large language models,1
Talanx,Germany,agentic,artificial intelligence,1
Talanx,Germany,agentic,generative ki,1
Talanx,Germany,automation_not_agentic,ki,36
Talanx,Germany,automation_not_agentic,ai,33
Talanx,Germany,automation_not_agentic,automatisierung,16
Talanx,Germany,automation_not_agentic,automation,11
Talanx,Germany,automation_not_agentic,algorithmic,3
Talanx,Germany,automation_not_agentic,automated,2
Talanx,Germany,automation_not_agentic,künstliche intelligenz,2
Talanx,Germany,automation_not_agentic,decision engines,2
Talanx,Germany,automation_not_agentic,machine learning,2
Talanx,Germany,automation_not_agentic,chatbot,2
Talanx,Germany,automation_not_agentic,automatisieren,1
Talanx,Germany,automation_not_agentic,decision support,1
Talanx,Germany,automation_not_agentic,rpa,1
Talanx,Germany,automation_not_agentic,artificial intelligence,1
Talanx,Germany,governance__governance_terms,eu ai act,1
Talanx,Germany,governance__governance_terms,ai act,1
Talanx,Germany,governance__governance_terms,ai governance,1
Talanx,Germany,maturity__assisted,testing,8
Talanx,Germany,maturity__assisted,assessment,5
Talanx,Germany,maturity__assisted,evaluate,1
Talanx,Germany,maturity__assisted,assessing,1
Talanx,Germany,maturity__assisted,explore,1
Talanx,Germany,maturity__assisted,assess,1
Talanx,Germany,maturity__assisted,experiment,1
Talanx,Germany,maturity__augmented,copilot,11
Talanx,Germany,maturity__augmented,use cases,4
Talanx,Germany,maturity__augmented,expansion,1
Talanx,Germany,maturity__augmented,copilots,1
Talanx,Germany,maturity__augmented,scaling,1
Talanx,Germany,maturity__frontier,end-to-end,14
Talanx,Germany,role_evolution__ai_role_titles,prompt engineering,2
Talanx,Germany,role_evolution__ai_role_titles,data engineers,2
Talanx,Germany,role_evolution__ai_role_titles,ai engineers,1
Talanx,Germany,role_evolution__ai_role_titles,mlops,1
Talanx,Germany,role_evolution__ai_role_titles,ai architect,1
Talanx,Germany,role_evolution__oversight_language,supervision,1
Talanx,Germany,role_evolution__oversight_language,supervising,1
Talanx,Germany,role_evolution__oversight_language,guardrails,1
Talanx,Germany,role_evolution__reskilling_culture,upskilling,1
Talanx,Germany,tech_stack__agentic_platform,copilot,11
Talanx,Germany,tech_stack__agentic_platform,aws bedrock,1
Talanx,Germany,tech_stack__connectors,integration,29
Talanx,Germany,tech_stack__connectors,apis,8
Talanx,Germany,tech_stack__connectors,api,7
Talanx,Germany,tech_stack__connectors,integrations,3
Talanx,Germany,tech_stack__connectors,microservices,2
Talanx,Germany,tech_stack__connectors,connectors,2
Talanx,Germany,tech_stack__connectors,orchestration,1
Talanx,Germany,tech_stack__connectors,middleware,1
Talanx,Germany,tech_stack__connectors,event-driven,1
Talanx,Germany,tech_stack__connectors,kafka,1
Talanx,Germany,tech_stack__core_systems,instanda,3
Talanx,Germany,tech_stack__core_systems,underwriting workbench,1
Talanx,Germany,tech_stack__governance_layer,observability,2
Tryg,Denmark,automation_not_agentic,ai,1
Tryg,Denmark,automation_not_agentic,ml,1
Tryg,Denmark,automation_not_agentic,decision support,1
Tryg,Denmark,maturity__assisted,assessment,1
Tryg,Denmark,maturity__augmented,use cases,1
Tryg,Denmark,maturity__augmented,expand,1
Tryg,Denmark,maturity__augmented,assisting,1
Tryg,Denmark,maturity__frontier,end-to-end,1
Tryg,Denmark,maturity__frontier,at scale,1
Tryg,Denmark,role_evolution__ai_role_titles,data engineer,4
Tryg,Denmark,role_evolution__ai_role_titles,data scientist,1
Tryg,Denmark,tech_stack__agentic_platform,databricks,3
Tryg,Denmark,tech_stack__connectors,data pipelines,3
Tryg,Denmark,tech_stack__connectors,kafka,3
Tryg,Denmark,tech_stack__connectors,integrations,2
Tryg,Denmark,tech_stack__connectors,apis,1
Tryg,Denmark,tech_stack__connectors,api,1
Unipol,Italy,agentic,ai,12
Unipol,Italy,agentic,machine learning,3
Unipol,Italy,agentic,automazione,3
Unipol,Italy,agentic,large language models,2
Unipol,Italy,agentic,generative ai,2
Unipol,Italy,agentic,workflow automation,2
Unipol,Italy,agentic,automation,2
Unipol,Italy,agentic,copilot,2
Unipol,Italy,agentic,intelligenza artificiale,1
Unipol,Italy,agentic,agentic ai,1
Unipol,Italy,agentic,agentic,1
Unipol,Italy,agentic,ml,1
Unipol,Italy,automation_not_agentic,ai,210
Unipol,Italy,automation_not_agentic,intelligenza artificiale,8
Unipol,Italy,automation_not_agentic,automazione,8
Unipol,Italy,automation_not_agentic,artificial intelligence,5
Unipol,Italy,automation_not_agentic,machine learning,5
Unipol,Italy,automation_not_agentic,automation,3
Unipol,Italy,automation_not_agentic,chatbot,1
Unipol,Italy,governance__governance_terms,data governance,7
Unipol,Italy,governance__governance_terms,gdpr,1
Unipol,Italy,governance__governance_terms,ai act,1
Unipol,Italy,maturity__assisted,testing,8
Unipol,Italy,maturity__assisted,assessment,2
Unipol,Italy,maturity__assisted,evaluation,1
Unipol,Italy,maturity__augmented,use case,2
Unipol,Italy,maturity__augmented,copilot,2
Unipol,Italy,maturity__frontier,end-to-end,2
Unipol,Italy,role_evolution__ai_role_titles,prompt engineering,3
Unipol,Italy,role_evolution__ai_role_titles,ai engineer,2
Unipol,Italy,role_evolution__ai_role_titles,data engineer,2
Unipol,Italy,role_evolution__ai_role_titles,data scientist,1
Unipol,Italy,role_evolution__ai_role_titles,ai specialist,1
