company,country,region,is_english,job_title,signal_count,distinct_phrases,phrases_found
Helvetia Baloise,Switzerland,EU,no,Consulente alla clientela (f/m/d) assicurazione Zona Lugano / Manno part-time/tempo pieno,0,0,
Helvetia Baloise,Switzerland,EU,no,"Conseiller clients (tous genres) région Ajoie, temps plein ou partiel",1,1,expansion
Helvetia Baloise,Switzerland,EU,no,Expert immobilier (tous genres) Agence Générale Bas-Valais - temps plein ou partiel,0,0,
Helvetia Baloise,Switzerland,EU,no,Berater (w/m/d) Private Banking Solothurn,0,0,
Helvetia Baloise,Switzerland,EU,no,"Conseiller clients (tous genres) région Broye Nord Vaudois, temps plein ou partiel",1,1,expansion
Helvetia Baloise,Switzerland,EU,no,Spezialist Zahlungsverkehr (m/w/d),0,0,
Helvetia Baloise,Switzerland,EU,no,Spécialiste Sinistres automobiles internationaux (tous genres) temps plein ou partiel,0,0,
Helvetia Baloise,Switzerland,EU,no,Kundenberater (w/m/d) Versicherung Region Frauenfeld Teilzeit/Vollzeit,0,0,
Helvetia Baloise,Switzerland,EU,no,Schadenspezialist Auslandssch√§den Motorfahrzeug (w/m/d) Teilzeit/Vollzeit,0,0,
Helvetia Baloise,Switzerland,EU,no,Kundenberater (w/m/d) Versicherung Region Gossau Teilzeit/Vollzeit,0,0,
Helvetia Baloise,Switzerland,EU,no,Leiter Assistenz-Hub Privatkunden Bank (w/m/d),0,0,
Helvetia Baloise,Switzerland,EU,no,Leiter Zahlungsverkehr (w/m/d),0,0,
Helvetia Baloise,Switzerland,EU,no,IT-Projektleitung und Business Analyse (m/w/d) Finanzieren,0,0,
Helvetia Baloise,Switzerland,EU,no,KV Lehrstelle Bank (w/m/d) 2027 - Solothurn,0,0,
Helvetia Baloise,Switzerland,EU,no,Senior Legal Counsel Bank (w/m/d),0,0,
Helvetia Baloise,Switzerland,EU,no,Kundenberater (w/m/d) Versicherung Region Schaffhausen Teilzeit/Vollzeit,0,0,
Helvetia Baloise,Switzerland,EU,no,Mitarbeiter Aussendienst Kundenleistung Unfall & Kranken (w/m/d) Teilzeit/Vollzeit,1,1,evaluation
Helvetia Baloise,Switzerland,EU,no,Immobilienexperte (w/m/d) Region Zürcher Oberland Teilzeit/Vollzeit,0,0,
Helvetia Baloise,Switzerland,EU,no,Verkaufsleiter (w/m/d) Versicherung Region Fünf Dörfer/Herrschaft,0,0,
Helvetia Baloise,Switzerland,EU,no,Customer Care Specialist (w/m/d) Teilzeit/Vollzeit,0,0,
Helvetia Baloise,Switzerland,EU,no,Consulente alla clientela (f/m/d) assicurazione Zona Airolo (Alta Leventina) part-time/tempo pieno,0,0,
Helvetia Baloise,Switzerland,EU,no,Consulente alla clientela (f/m/d) assicurazione Zona Sottoceneri part-time/tempo pieno,0,0,
Helvetia Baloise,Switzerland,EU,no,Kundenberater (w/m/d) Versicherung Region Appenzell Teilzeit/Vollzeit,0,0,
Helvetia Baloise,Switzerland,EU,no,Experte (w/m/d) Vorsorge und Vermögen Region St. Gallen und Rheintal Teilzeit/Vollzeit,0,0,
Helvetia Baloise,Switzerland,EU,no,Experte (w/m/d) Vorsorge und Vermögen Region St. Gallen-Thurgau Teilzeit/Vollzeit,0,0,
Helvetia Baloise,Switzerland,EU,no,Kundenberater (w/m/d) Versicherungen Thun Teilzeit/Vollzeit,0,0,
Hiscox,United Kingdom,UK,yes,Insurance Executive,0,0,
Hiscox,Portugal,EU,yes,Business Analyst,6,6,assess; assessment; end-to-end; evaluate; natural language processing; testing
Hiscox,United Kingdom,UK,yes,HNW Underwriter,0,0,
Hiscox,United Kingdom,UK,yes,Principal Data Scientist,21,12,ai; data scientist; data scientists; deep learning; end-to-end; evaluating; experimental; generative ai; large language models; machine learning; natural language processing; testing
Hiscox,United Kingdom,UK,yes,Machine Learning Engineer,18,11,ai; automation; data engineers; data scientists; databricks; end-to-end; generative ai; learning and development; machine learning; machine learning engineer; ml
Hiscox,United Kingdom,UK,yes,Product Owner Chapter Lead,3,2,ai; embedded
Hiscox,United Kingdom,UK,yes,Senior Delegated Authority Analyst,3,2,assisting; investigating
Hiscox,United Kingdom,UK,yes,Technical Product Manager,3,3,embedded; embedded across; guardrails
Hiscox,United Kingdom,UK,yes,Syndicate Accountant,2,2,new ways of working; supervision
Hiscox,Portugal,EU,yes,Jr. Underwriter - Ireland,0,0,
Hiscox,Portugal,EU,yes,Lead Software Engineer,8,7,capability building; change management; event-driven; integrations; observability; skilling; upskilling
Hiscox,United Kingdom,UK,yes,Power Apps Developer,32,13,ai; ai governance; ai lead; apis; automate; automation; copilot; escalation; guardrails; integration; microsoft copilot; use cases; workflow automation
Hiscox,Portugal,EU,yes,Team Leader Underwriting,3,3,assess; capability building; evaluate
Hiscox,Portugal,EU,yes,Senior Financial Accountant - UK,2,2,automation; supervision
Hiscox,Germany,EU,no,Junior Underwriter (gn.) – Commercial Lines (gewerbliche Risiken),0,0,
Hiscox,Portugal,EU,yes,Data Engineer,9,7,assess; data engineer; data engineers; data pipeline; databricks; integration; integrations
Hiscox,United Kingdom,UK,yes,D365 Developer / Application Specialist,10,8,ai; apis; automate; automation; copilot; integrations; microsoft copilot; testing
Hiscox,Portugal,EU,yes,Senior Data Engineer,14,11,assess; data engineer; data engineers; data pipeline; data pipelines; data scientists; databricks; embedded; end to end; end-to-end; testing
Hiscox,United Kingdom,UK,yes,Portfolio Management Analyst,4,4,change management; escalate; supervise; testing
Hiscox,United Kingdom,UK,yes,Group Head of Digital Communications,4,3,ai; connector; escalation
Hiscox,Portugal,EU,yes,Software Engineer,11,9,agentic; ai; api; continuous learning; data scientists; event-driven; expand; new ways of working; testing
Hiscox,Portugal,EU,yes,Scrum Master (fixed term contract),5,4,assisting; automation; end-to-end; upskill
Hiscox,United Kingdom,UK,yes,CPRI Underwriter,1,1,expansion
Hiscox,Portugal,EU,yes,Procurement Category Analyst - Corporate Services,2,2,embedded; end-to-end
Hiscox,United Kingdom,UK,yes,Cyber Security Architect,9,8,agentic; agentic ai; ai; automation; autonomous; autonomous systems; escalation; evaluated
Hiscox,Portugal,EU,yes,Lead Cloud Engineer,21,11,ai; automation; claude; continuous learning; copilot; data privacy; evaluate; github copilot; integration; prompt engineering; transparency
Hiscox,Portugal,EU,yes,Senior Cloud Engineer,18,9,ai; automation; claude; copilot; data privacy; evaluating; github copilot; integration; prompt engineering
Hiscox,United Kingdom,UK,yes,Product Manager,6,5,ai; assessment; end-to-end; integrations; transparency
Hiscox,Germany,EU,no,(Junior) Underwriter (gn) für Gewerbekunden,0,0,
Hiscox,Portugal,EU,yes,Senior Application Support Analyst,8,6,api; automation; autonomous; integration; integrations; observability
Hiscox,Portugal,EU,yes,Payroll Specialist - Temporary,1,1,end-to-end
Hiscox,United Kingdom,UK,yes,Senior Claims Underwriter,1,1,assisting
Hiscox,Germany,EU,no,Sales & Development Underwriter (gn) - Commercial Lines,0,0,
Hiscox,Portugal,EU,yes,Network & Security Engineer,0,0,
Hiscox,United Kingdom,UK,yes,Claims Quality Assurance Manager,3,3,assessing; assessment; supervise
Hiscox,United Kingdom,UK,yes,Claims Quality Assurance Analyst,3,3,assessing; assessment; embedded
Hiscox,United Kingdom,UK,yes,System Analyst,10,8,api; augmented; automation; end to end; explore; integration; integrations; testing
Hiscox,United Kingdom,UK,yes,LM HPS Claims and Insights Manager,0,0,
Hiscox,United Kingdom,UK,yes,"Category Manager - Data, Operations, Legal",10,6,a.i.; change management; end-to-end; escalations; evaluation; expansion
Hiscox,United Kingdom,UK,yes,Operations Specialist – Schemes,3,3,assess; change management; evaluate
Hiscox,United Kingdom,UK,yes,Business Development Manager - High Net Worth,0,0,
Hiscox,United Kingdom,UK,yes,Contract / Wordings Specialist,1,1,evaluate
Hiscox,United Kingdom,UK,yes,Schemes Underwriter – Media & Entertainment,0,0,
Hiscox,United Kingdom,UK,yes,Claims Handler – Motor & Third Party Property Damage (TPPD),6,5,assessing; assisting; co-pilot; end-to-end; pilot
Hiscox,Germany,EU,no,Underwriter - Art & Private Clients (gn),0,0,
Hiscox,United Kingdom,UK,yes,Claims Handler – Bodily Injury & Medical Malpractice (Multiple Opportunities),4,4,assessing; assisting; end-to-end; pilot
Hiscox,United Kingdom,UK,yes,Outwards Reinsurance Technician,0,0,
Hiscox,United Kingdom,UK,yes,Principal Platform Security Engineer,18,17,agentic; agentic workflows; ai; ai governance; assessment; automate; automation; embedded; embedded across; evaluate; integration; integrations; investigate; microservices; poc; proof of concept; testing
Hiscox,France,EU,no,Souscripteur·rice Développeur·euse Partenariats,0,0,
Hiscox,United Kingdom,UK,yes,Underwriter,1,1,assess
Hiscox,Germany,EU,no,(Senior) Claims Fraud Investigator (gn),1,1,predictive models
Hiscox,United Kingdom,UK,yes,Lead Data Scientist,90,30,ai; ai adoption; ai agent; ai agents; ai governance; autonomous; data governance; data pipelines; data privacy; data scientist; data scientists; dataiku; deep learning; evaluation; experimental; generative ai; head of data science; large language models; lead data scientist; machine learning; machine learning engineer; machine learning engineers; ml; ml ops; model governance; natural language processing; privacy by design; senior data scientist; use case; use cases
Hiscox,United Kingdom,UK,yes,Broker Relationship Executive,1,1,auditability
Hiscox,United Kingdom,UK,yes,Product Manager – Underwriting,2,2,embedded; end-to-end
Hiscox,United Kingdom,UK,yes,Product Manager - Direct Customer (Insurance),2,2,embedded; end-to-end
Hiscox,United Kingdom,UK,yes,Product Manager - Broker,2,2,embedded; end-to-end
Hiscox,United Kingdom,UK,yes,Head of Media Underwriting,2,2,investigate; investigating
Hiscox,France,EU,no,Souscripteur·rice Développeur·rice – Art & Clientèle Privée,0,0,
Hiscox,France,EU,no,Souscripteur·rice Développeur·rice – Art & Clientèle privée (Sales & Development Underwriter Art & Private Clients (gn)) - CDD (1an),0,0,
Hiscox,United Kingdom,UK,yes,Finance Business Systems Analyst,2,2,automation; data governance
Hiscox,France,EU,no,Senior Claims Fraud Investigator,0,0,
Hiscox,United Kingdom,UK,yes,Blue Team Leader,5,4,continuous learning; escalation; observability; use cases
Hiscox,Netherlands,EU,no,Team Manager Underwriting (gn),0,0,
Hiscox,Portugal,EU,yes,Actuary – Group Internal Audit,6,5,assess; end-to-end; evaluate; supervise; supervision
Hiscox,United Kingdom,UK,yes,Health and Safety Lead,1,1,learning and development
Hiscox,Belgium,EU,yes,Senior Claims Underwriter - Cyber & Professional Speciality Commercial (PSC),0,0,
Hiscox,Germany,EU,no,Werkstudent:in im Product Development und Portfolio Underwriting,0,0,
Hiscox,United Kingdom,UK,yes,Senior Internal Auditor,5,3,end to end; supervise; supervision
Hiscox,United Kingdom,UK,yes,Risk Officer,3,3,ai; assess; assessment
Hiscox,Portugal,EU,yes,Flow Engineer,5,4,assisting; automation; end-to-end; upskill
Hiscox,United Kingdom,UK,yes,Threat Intelligence Analyst,4,3,assess; end-to-end; evaluate
Hiscox,Germany,EU,no,Sales Underwriter,0,0,
Hiscox,Portugal,EU,yes,Principal Enterprise Architect,12,7,across the enterprise; api; apis; automation; enterprise-wide; evaluation; integration
Hiscox,United Kingdom,UK,yes,Special Investigations Manager - Claims Fraud,2,2,core systems; investigating
Hiscox,Netherlands,EU,no,Underwriter Art and Private Client (gn),0,0,
Hiscox,United Kingdom,UK,yes,Group Head of Recoveries and Salvage,4,2,ai; machine learning
Hiscox,Netherlands,EU,no,Senior Underwriter Professional & Specialty Commercial (gn),0,0,
Hiscox,United Kingdom,UK,yes,Finance Business Systems Analyst,1,1,automation
Hiscox,United Kingdom,UK,yes,Senior Non-Natural Catastrophe Analyst,0,0,
Sampo,Sweden,EU,no,Salgschef til Erhvervsassurand√∏rer - Jylland & Fyn,0,0,
Sampo,Sweden,EU,no,Skandinaavia keele oskusega kindlustustoe spetsialist,0,0,
Sampo,Sweden,EU,no,Sales and Service Expert,0,0,
Sampo,Sweden,EU,yes,Senior .NET & Azure Developer (HR systems & Payroll),15,6,api; automation; continuous learning; end-to-end; integration; integrations
Sampo,Sweden,EU,yes,Senior .NET & Azure Developer (Finance & Cash management),4,4,automation; continuous learning; end-to-end; integration
Sampo,Sweden,EU,no,Fraud Analyst & Intelligence Expert,0,0,
Sampo,Sweden,EU,yes,Lead .NET & Azure Developer,10,8,ai; automation; databricks; end-to-end; integration; integrations; observability; testing
Sampo,Sweden,EU,yes,Technical Agile Coach,3,3,at scale; automation; skilling
Sampo,Sweden,EU,no,Forsikringsrådgiver til salgscenter i Viby,0,0,
Sampo,Sweden,EU,yes,Technical Agile Coach,1,1,automation
Sampo,Sweden,EU,no,Försäkringsutredare,0,0,
Sampo,Sweden,EU,no,"Head of Lawyer Insurance, DK",0,0,
Sampo,Sweden,EU,yes,Accounting Specialist,1,1,expanding
Sampo,Sweden,EU,no,Junior lönespecialist,0,0,
Sampo,Sweden,EU,no,Kunderådgivere til Kundeservice Privat - Viby,0,0,
Sampo,Sweden,EU,no,Forsikringsrådgiver til salgscenter i Ballerup,0,0,
Sampo,Sweden,EU,no,Forsikringsrådgiver til salgscenter i Odense,0,0,
Sampo,Sweden,EU,yes,Senior Identity and Access Management Engineer,1,1,integration
Sampo,Sweden,EU,yes,"Enterprise Architect, Partnerships & New Business Opportunities",13,4,apis; core systems; end-to-end; integrations
Sampo,Sweden,EU,no,Kunderådgivere til Kundeservice Privat - Ballerup,0,0,
Sampo,Sweden,EU,no,Säljande försäkringsrådgivare – Företagskunder,0,0,
Sampo,Sweden,EU,no,System Expert til Claims,2,2,ai; automatisering
Sampo,Sweden,EU,no,Head of Lawyer Insurance,5,2,ki; tia
Sampo,Sweden,EU,no,Skaderådgiver til Arbejdsskade med erfaring i mén og erhvervsevnetab,0,0,
Sampo,Sweden,EU,no,Forsikringsrådgiver til Kundecenter Landbrug,0,0,
Sampo,Sweden,EU,yes,AI Adoption and transformation lead,58,23,agentic; agentic automation; ai; ai adoption; ai agents; ai specialists; artificial intelligence; automate; automation; change management; copilot; data scientists; evaluate; expand; expanding; exploring; guardrails; low code; low-code; microsoft copilot; no-code; upskill; use cases
Sampo,Sweden,EU,no,"Head of Strategic Partnerships (innkj√∏psansvarlig), Norway",1,1,automatisering
Sampo,Sweden,EU,no,Myynnillinen asiakasneuvoja,0,0,
Lemonade,Netherlands,EU,yes,"CLX Property Advocate, NL",6,3,ai; exploring; investigate
Lemonade,Netherlands,EU,yes,"Senior Backend Engineer, Pricing Platform",10,4,ai; api; core systems; exploring
Lemonade,Netherlands,EU,yes,"Senior Backend Engineer, Telematics",13,9,ai; at scale; data pipelines; end to end; fairness; kafka; microservices; orchestration; use cases
Lemonade,Netherlands,EU,yes,"Staff Product Manager, Europe Market Expansion",11,5,ai; automation; autonomous; expansion; exploring
Linea Directa Aseguradora,Spain,EU,yes,Commercial Underwriting Team Manager,0,0,
Linea Directa Aseguradora,Spain,EU,yes,Digital Advertising Strategy and Social Media Expert,1,1,exploration
Linea Directa Aseguradora,Spain,EU,yes,AI Engineer,20,11,ai; artificial intelligence; assessment; automated; autonomous; autonomous agent; evaluate; evaluation; generative ai; integration; ml
Linea Directa Aseguradora,Spain,EU,yes,Serious Bodily Injury Claims Handler,3,2,assessment; supervision
Linea Directa Aseguradora,Spain,EU,yes,Reinsurance Technician,2,2,continuous learning; evaluate
Mapfre,Spain,EU,no,EJECUTIVO/A COMERCIAL VIDA E INVERSION SAN SEBASTIAN,0,0,
Mapfre,Spain,EU,no,"EJECUTIVO/A COMERCIAL VIDA PAMPLONA
",0,0,
Mapfre,Spain,EU,no,"EJECUTIVO/A COMERCIAL VIDA E INVERSION ALICANTE VIDA- SALUD- MGP
",0,0,
Mapfre,Spain,EU,no,"EJECUTIVO/A COMERCIAL VIDA MADRID SUR
",0,0,
Mapfre,Spain,EU,no,"EJECUTIVO/A COMERCIAL MGP BARCELONA
",0,0,
Mapfre,Spain,EU,no,"EJECUTIVO/A COMERCIAL BILBAO VIDA
",0,0,
Mapfre,Spain,EU,no,"Beca en Gestión de Vulnerabilidad - Ciberseguridad
",0,0,
Mapfre,Spain,EU,no,"EJECUTIVO/A COMERCIAL MALAGA - VIDA
",0,0,
Mapfre,Spain,EU,no,"Data & AI Strategy & Operations Analyst Senior Desarrollo de Negocio No Vida
",28,13,agentic; agentic workflows; ai; ai act; automatización; data governance; eu ai act; gdpr; ia; ia generativa; inteligencia artificial; ml; mlops
Mapfre,Spain,EU,no,"Beca en Procesos Financieros - SAP
",2,1,ia
Mapfre,Spain,EU,no,"EJECUTIVO/A COMERCIAL MGP - MADRID Of. Barbara de Braganza
",0,0,
Mapfre,Spain,EU,no,"(TEC10876) TEC10876-TECNICO/A DE DESARROLLO DE CANAL
",0,0,
Mapfre,Spain,EU,no,"EJECUTIVO/A COMERCIAL NEGOCIO SALUD - ZARAGOZA VIDA - SALUD 2
",0,0,
Mapfre,Spain,EU,no,"EJECUTIVO/A COMERCIAL VIDA E INVERSION BILBAO VIDA
",0,0,
Mapfre,Spain,EU,no,"Especialista SAP de Facturación Logística
",0,0,
Mapfre,Spain,EU,no,"TÉCNICO/A DE ÁREA TÉCNICA - OPERACIONES CAUTIVAS
",0,0,
Mapfre,Spain,EU,no,"T-EJECUTIVO/A COMERCIAL NEGOCIO SALUD - MALAGA SALUD 2
",0,0,
Mapfre,Spain,EU,no,"ESPECIALISTA DE DESARROLLO DE NEGOCIO
",0,0,
Mapfre,Spain,EU,no,"Beca en Retribución Ejecutiva
",0,0,
Mapfre,Spain,EU,no,"Líder de Programas de Capital Humano
",0,0,
Mapfre,Spain,EU,no,"EJECUTIVO/A COMERCIAL DR. ESQUERDO II VIDA 1
",0,0,
Mapfre,Spain,EU,no,"EJECUTIVO/A COMERCIAL VIDA E INVERSION DURANGO
",0,0,
Mapfre,Spain,EU,no,"ESPECIALISTA EN IMPLANTACIÓN Y ADOPCIÓN TECNOLÓGICA
",1,1,change management
Mapfre,Spain,EU,no,"Experto/a en Retribución Ejecutiva
",0,0,
Mapfre,Spain,EU,no,"Beca en Soluciones Tecnológicas
",4,2,automation; automatización
Mapfre,Spain,EU,no,"Suscriptor Analista de Operaciones - Construcción e Infraestructuras
",1,1,automatización
Mapfre,Spain,EU,no,"ADVANCED ANALYTICS SPECIALIST - VERTI
",25,7,copilot; data scientists; end to end; ia; ia generativa; langgraph; ml
Mapfre,Spain,EU,no,"EJECUTIVO/A COMERCIAL VIDA E INVERSION VALLADOLID VIDA-MGP 1
",0,0,
Mapfre,Spain,EU,no,"Beca en Infraestructura Reef
",3,1,automatización
Mapfre,Spain,EU,no,"Especialista en Conversión y Performance de leads en Contact Center
",1,1,end-to-end
Mapfre,Spain,EU,no,"T-EJECUTIVO/A COMERCIAL NEGOCIO SALUD - MALAGA SALUD 2
",0,0,
Mapfre,Spain,EU,no,"TECNICO DE INVERSIONES EN MIDDLE OFFICE TEMPORAL
",0,0,
Mapfre,Spain,EU,no,"EJECUTIVO/A VIDA E INVERSION BARCELONA BALMES ST GERVASI 2
",0,0,
Mapfre,Spain,EU,no,"ESPECIALISTA EN INTEGRACIONES - Engagement
",10,3,apis; automation; kafka
Mapfre,Spain,EU,no,"EJECUTIVO/A COMERCIAL BILBAO VIDA SALUD 2
",0,0,
Mapfre,Spain,EU,no,"Abogado/a Laboralista
",3,2,ia; inteligencia artificial
Mapfre,Spain,EU,no,"SUSCRIPTOR/A DE DAÑOS MATERIALES Y PÉRDIDA DE BENEFICIOS
",0,0,
Mapfre,Spain,EU,no,"(ESP11071) ESP11071-ESPECIALISTA DE ARQUITECTURA
",5,4,apis; automatización; end to end; event-driven
Mapfre,Spain,EU,no,"Especialista en Tecnología Capital Humano
",4,2,integration; inteligencia artificial
Mapfre,Spain,EU,no,"ESPECIALISTA EN DETECCIÓN Y RESPUESTA A INCIDENTES DE SEGURIDAD
",2,2,automatización; testing
Marshmallow,United Kingdom,UK,yes,Senior Data Scientist,32,19,agentic; agentic ai; ai; automate; automation; data scientist; end-to-end; evaluate; evaluation; experimentation; explore; generative ai; integration; machine learning; ml; mlops; scaling; senior data scientist; use cases
Marshmallow,United Kingdom,UK,yes,Staff Data Scientist,26,15,ai; automate; automated; automation; data scientist; data scientists; end to end; end-to-end; evaluation; experimentation; generative ai; integration; machine learning; ml; scaling
Marshmallow,United Kingdom,UK,yes,Senior Product Designer - Claims,4,4,ai; embedded; scaling; testing
Marshmallow,Hungary,EU,yes,Senior Software Engineer,20,14,agentic; agentic ai; ai; automation; claims management system; claude; data scientists; end-to-end; langchain; machine learning; microservices; orchestration; sagemaker; scaling
Marshmallow,United Kingdom,UK,yes,Senior Android Engineer,11,11,ai; automation; claude; continuous learning; data scientists; end-to-end; expanding; integration; scale up; scaling; testing
Marshmallow,United Kingdom,UK,yes,Technical Accountant,2,2,assessment; scaling
Marshmallow,United Kingdom,UK,yes,Senior Data Protection Compliance Specialist,7,5,ai; end-to-end; gdpr; machine learning; scaling
Marshmallow,United Kingdom,UK,yes,Motor Pricing Actuary,5,3,assess; learning and development; scaling
Marshmallow,United Kingdom,UK,yes,"Data Science Manager, Pricing",5,4,data scientist; data scientists; deployed across; scaling
Marshmallow,United Kingdom,UK,yes,Pricing Data Scientist,7,6,apis; data scientists; end to end; expansion; investigate; scaling
Marshmallow,United Kingdom,UK,yes,Claims Fraud Team Lead,3,3,escalation; gdpr; scaling
Marshmallow,United Kingdom,UK,yes,Credit Hire / TPPD Handler,5,4,assess; escalate; investigate; scaling
Marshmallow,United Kingdom,UK,yes,Third Party Claims Handler,5,4,assess; escalate; investigate; scaling
Munich Re,Germany,EU,yes,Credit Risk Analyst / Risk Underwriter - Corporate & Structured Credit (m/f/d)*,9,8,ai; assessment; continuous learning; decision support; early stage; evaluating; evaluation; fairness
Munich Re,Germany,EU,yes,"Valuation Actuary, IFRS Operations and Analytics (m/f/d)*",14,11,assessment; automation; continuous learning; databricks; end-to-end; expand; exploring; fairness; integrated; investigate; testing
Munich Re,United Kingdom,UK,yes,HR Services/Operations Administrator EU/LA,3,3,ai; escalate; new ways of working
Munich Re,United Kingdom,UK,yes,Senior FP&A Accountant,0,0,
Munich Re,United Kingdom,UK,yes,Direct Property Pricing Lead,1,1,escalation
Munich Re,United Kingdom,UK,yes,Professional Indemnity (PI) Underwriter (Manchester Based),2,2,end-to-end; escalation
Munich Re,United Kingdom,UK,yes,Professional Indemnity (PI) Underwriter (Birmingham Based),2,2,end-to-end; escalation
Munich Re,United Kingdom,UK,yes,Underwriting Oversight Assistant,0,0,
Neodigital,Germany,EU,no,Senior Kfz-Flottenversicherung Manager (m/w/d),2,1,end-to-end
Neodigital,Germany,EU,no,Claims Project & Processes Manager (m/w/d),3,2,automatisierung; ki
Neodigital,Germany,EU,no,Teamlead Claims Operations (m/w/d),0,0,
Neodigital,Germany,EU,no,Claims Operations Manager Kfz mit Schwerpunkt Flotten / Gewerbe (m/w/d),0,0,
Neodigital,Germany,EU,no,Claims Operations Manager mit Schwerpunkt Personenschäden Haftpflichtversicherungen (m/w/d),0,0,
Neodigital,Germany,EU,no,Claims Operations Manager mit Schwerpunkt Kfz (m/w/d),0,0,
Neodigital,Germany,EU,no,Claims Operations Manager mit Schwerpunkt Haftpflichtversicherungen (m/w/d),0,0,
Neodigital,Germany,EU,no,Senior IT-Administrator mit Schwerpunkt Netzwerkarchitektur (m/w/d),0,0,
Neodigital,Germany,EU,no,Teamlead Operations - Kfz (m/w/d),0,0,
Neodigital,Germany,EU,no,Mitarbeiter:in Kundenservice Inbound - Versicherung (m/w/d),0,0,
Neodigital,Germany,EU,no,Initiativbewerbung (m/w/d),0,0,
NN Group,Netherlands,EU,yes,Quality Assurance Engineer,17,6,api; automated; automation; end-to-end; investigate; testing
NN Group,Netherlands,EU,yes,Backend Engineer,6,5,apis; automate; integration; integrations; testing
NN Group,Netherlands,EU,yes,AWS/Azure Cloud Engineer,5,3,automate; copilot; github copilot
NN Group,Netherlands,EU,yes,FrontEnd Engineer,4,4,automate; end-to-end; integration; testing
NN Group,Netherlands,EU,yes,Data Governance Platform Engineer,16,7,automation; change management; data engineers; data governance; databricks; scaling; transparency
NN Group,Netherlands,EU,yes,Security L2 Analyst,4,4,end-to-end; escalate; investigate; investigating
NN Group,Netherlands,EU,no,Senior Developer OutSystems,3,2,ai; generative ai
NN Group,Netherlands,EU,yes,AI Engineer,19,10,ai; apis; automated; data scientist; data scientists; evaluation; explore; generative ai; ml; openai
NN Group,Netherlands,EU,yes,Product Configurator / Functional Analyst,2,2,investigate; investigating
NN Group,Netherlands,EU,yes,DevOps Engineer (Software engineer) Collibra,12,7,apis; automation; data governance; databricks; integrated; integration; integrations
NN Group,Netherlands,EU,yes,Pricing Actuary,5,4,artificial intelligence; automation; autonomous; databricks
NN Group,Netherlands,EU,yes,Product Owner Employee Benefits,2,2,autonomous; end-to-end
NN Group,Netherlands,EU,yes,DevOps Engineer,1,1,observability
NN Group,Netherlands,EU,yes,FullStack Engineer,4,4,automate; end-to-end; integration; testing
NN Group,Netherlands,EU,yes,IT Domain Lead,3,3,assess; end-to-end; integrated
NN Group,Netherlands,EU,yes,Data Platform DevOps Engineer,26,12,ai; api; apis; automate; automation; databricks; end-to-end; integration; integrations; observability; testing; use cases
NN Group,Netherlands,EU,yes,ServiceNow Developer – IT Service Management,1,1,change management
NN Group,Netherlands,EU,yes,Azure Developer,18,7,api; apis; automating; automation; integrated; integration; testing
NN Group,Netherlands,EU,yes,Senior QA Automation Engineer,16,7,automated; automation; automation engineer; investigate; investigating; observability; testing
NN Group,Netherlands,EU,yes,GenAI Engineer - Assetization Team,31,13,agentic; ai; apis; automated; data scientists; end-to-end; explore; genai; genai engineer; langchain; langgraph; ml; testing
NN Group,Netherlands,EU,yes,Cloud Engineer,0,0,
NN Group,Netherlands,EU,yes,Medior Information Security Officer,8,8,ai; assess; assisting; automation; chatbot; continuous learning; end-to-end; transparency
NN Group,Netherlands,EU,yes,Data Engineering Lead / Evangelist,12,8,ai; ai enablement; continuous learning; data engineer; data engineers; data literacy; databricks; guardrails
NN Group,Netherlands,EU,yes,Backup & Cyber Recovery Engineer,3,3,automate; automation; orchestration
NN Group,Netherlands,EU,yes,Azure Data Platform Engineer,6,4,automating; automation; databricks; orchestration
NN Group,Netherlands,EU,yes,Senior MLOps Engineer,44,14,agentic; agentic ai; ai; ai engineers; databricks; end-to-end; evaluation; expansion; genai; guardrails; ml; mlops; mlops engineer; observability
NN Group,Netherlands,EU,no,Manažér riadenia nefinančných rizík,0,0,
NN Group,Netherlands,EU,no,Manažér riadenia finančných rizík,0,0,
NN Group,Netherlands,EU,yes,Data Migration Analyst,3,3,end-to-end; integration; policy administration
NN Group,Netherlands,EU,yes,DevOps/Cloud Engineer,1,1,observability
NN Group,Netherlands,EU,yes,Senior Automation Engineer,9,4,api; apis; automation; automation engineer
NN Group,Netherlands,EU,yes,Senior AI Engineer,38,20,agentic; agentic ai; ai; ai agents; ai engineer; apis; automated; automation; chatbot; copilot; databricks; end-to-end; genai; integration; langchain; langgraph; machine learning; ml; mlops; scaling
NN Group,Netherlands,EU,yes,PL/SQL Software Developer,3,3,apis; integration; testing
NN Group,Netherlands,EU,yes,Digital Adoption & Engagement Consultant,25,5,ai; copilot; digital employee; responsible ai; use cases
NN Group,Netherlands,EU,yes,Lead SAP FS-PM DevOps Engineer,3,3,api; end-to-end; integrations
NN Group,Netherlands,EU,yes,Medior ServiceNow Developer,9,6,api; automating; automation; integration; rest api; testing
NN Group,Netherlands,EU,yes,Digital Sales & eCommerce IT Systems Development Manager,2,2,api; automation
NN Group,Netherlands,EU,yes,Configurator / Integrator for SE,22,12,ai; api; apis; copilot; explore; github copilot; integrated; integration; integrations; investigate; policy administration; testing
NN Group,Netherlands,EU,yes,Customer Success Manager,2,2,experimentation; use cases
NN Group,Netherlands,EU,yes,Full Stack Engineer,11,9,ai; ai-augmented; augmented; automated; automating; continuous learning; exploring; integration; testing
